P2_S4/anonymized/auditoryAphasia_6D_350_Block2_Run5.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S4/anonymized/auditoryAphasia_6D_350_Block2_Run6.vhdr: [(101, 67), (102, 71), (103, 67), (104, 71), (105, 67), (106, 67), (111, 15), (112, 11), (113, 15), (114, 11), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S4/anonymized/auditoryAphasia_6D_350_Block3_Run1.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S4/anonymized/auditoryAphasia_6D_350_Block3_Run2.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S4/anonymized/auditoryAphasia_6D_350_Block3_Run3.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S4/anonymized/auditoryAphasia_6D_350_Block3_Run4.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S4/anonymized/auditoryAphasia_6D_350_Block3_Run5.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S4/anonymized/auditoryAphasia_6D_350_Block3_Run6.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S4/anonymized/auditoryAphasia_6D_350_Block4_Run1.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S4/anonymized/auditoryAphasia_6D_350_Block4_Run2.vhdr: [(101, 75), (102, 71), (103, 71), (104, 71), (105, 71), (106, 71), (111, 11), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
