New log file - 2025-06-15 03:15:27
================================ Calibration ================================
Calibration data filenames: ['P1_S3/anonymized/auditoryAphasia_6D_350_Block1_Run1.vhdr', 'P1_S3/anonymized/auditoryAphasia_6D_350_Block1_Run2.vhdr', 'P1_S3/anonymized/auditoryAphasia_6D_350_Block1_Run3.vhdr', 'P1_S3/anonymized/auditoryAphasia_6D_350_Block1_Run4.vhdr', 'P1_S3/anonymized/auditoryAphasia_6D_350_Block1_Run5.vhdr', 'P1_S3/anonymized/auditoryAphasia_6D_350_Block1_Run6.vhdr', 'P1_S3/anonymized/auditoryAphasia_6D_350_Block2_Run1.vhdr', 'P1_S3/anonymized/auditoryAphasia_6D_350_Block2_Run2.vhdr', 'P1_S3/anonymized/auditoryAphasia_6D_350_Block2_Run3.vhdr', 'P1_S3/anonymized/auditoryAphasia_6D_350_Block2_Run4.vhdr', 'P1_S3/anonymized/auditoryAphasia_6D_350_Block2_Run5.vhdr', 'P1_S3/anonymized/auditoryAphasia_6D_350_Block2_Run6.vhdr', 'P1_S3/anonymized/auditoryAphasia_6D_350_Block3_Run1.vhdr', 'P1_S3/anonymized/auditoryAphasia_6D_350_Block3_Run2.vhdr']
------------------------- Preprocessing configurations -------------------------
filter_band: (0.5, 16)
non_eeg_channels: ['EOGvu', 'x_EMGl', 'x_GSR', 'x_Respi', 'x_Pulse', 'x_Optic']
decimate: 10
montage: standard_1020
filter_method: iir
only_eeg: True
tmin: -0.2
tmax: 1
baseline: None
channels_to_discard: ['AF7', 'AF3', 'AF4', 'AF8', 'F5', 'F1', 'F2', 'F6', 'FT7', 'FC3', 'FCz', 'FC4', 'FT8', 'C5', 'C1', 'C2', 'C6', 'TP7', 'CP3', 'CPz', 'CP4', 'TP8', 'P5', 'P1', 'P2', 'P6', 'PO7', 'PO5', 'POz', 'PO6', 'PO8', 'Oz']
channels_to_use: ['Fp1', 'Fp2', 'F3', 'F4', 'C3', 'C4', 'P3', 'P4', 'O1', 'O2', 'F7', 'F8', 'T7', 'T8', 'P7', 'P8', 'Fz', 'Cz', 'Pz', 'FC1', 'FC2', 'CP1', 'CP2', 'FC5', 'FC6', 'CP5', 'CP6', 'F9', 'F10', 'P9', 'P10']
fs: 100.0
------------------------- Feature extraction -------------------------
time_interval_boundaries: [0.1  0.15 0.2  0.25 0.3  0.35 0.4  0.45 0.5  0.55 0.6  0.65 0.7  0.75
 0.8 ]
data_is_channel_prime: True
X.shape (epochs, features): (7182, 434)
y.shape (epochs,): (7182,)
----------------------------------------------------------------------
Full loaded n_calibration_trials: 84
Full loaded n_calibration_epochs: 7182
with the per-run iteration structure:
[[15  8 15 15 15 15]
 [15 15 15 15 15 15]
 [15 15 15 14 15 15]
 [15  8 15 15 15 15]
 [15  8  8 15 15 15]
 [15 15 15 15 14 15]
 [10 15 15 15 15 15]
 [15 15 15 15 15 15]
 [15 15 15 15 15 15]
 [15 15 15 15 15 15]
 [15 15 15 15 15 10]
 [15 15 15 13 15 15]
 [15 15 12 15 15  8]
 [15 15 10 15 15  9]]
================================ Online ================================
Online data filenames: ['P1_S4/anonymized/auditoryAphasia_6D_350_Block1_Run1.vhdr', 'P1_S4/anonymized/auditoryAphasia_6D_350_Block1_Run2.vhdr', 'P1_S4/anonymized/auditoryAphasia_6D_350_Block1_Run3.vhdr', 'P1_S4/anonymized/auditoryAphasia_6D_350_Block1_Run4.vhdr', 'P1_S4/anonymized/auditoryAphasia_6D_350_Block1_Run5.vhdr', 'P1_S4/anonymized/auditoryAphasia_6D_350_Block1_Run6.vhdr', 'P1_S4/anonymized/auditoryAphasia_6D_350_Block2_Run1.vhdr', 'P1_S4/anonymized/auditoryAphasia_6D_350_Block2_Run2.vhdr', 'P1_S4/anonymized/auditoryAphasia_6D_350_Block2_Run3.vhdr', 'P1_S4/anonymized/auditoryAphasia_6D_350_Block2_Run4.vhdr', 'P1_S4/anonymized/auditoryAphasia_6D_350_Block2_Run5.vhdr', 'P1_S4/anonymized/auditoryAphasia_6D_350_Block2_Run6.vhdr', 'P1_S4/anonymized/auditoryAphasia_6D_350_Block3_Run1.vhdr', 'P1_S4/anonymized/auditoryAphasia_6D_350_Block3_Run2.vhdr', 'P1_S4/anonymized/auditoryAphasia_6D_350_Block3_Run3.vhdr', 'P1_S4/anonymized/auditoryAphasia_6D_350_Block3_Run4.vhdr', 'P1_S4/anonymized/auditoryAphasia_6D_350_Block3_Run5.vhdr']
Same preprocessing configurations as for the calibration data
------------------------- Feature extraction -------------------------
time_interval_boundaries: [0.1  0.15 0.2  0.25 0.3  0.35 0.4  0.45 0.5  0.55 0.6  0.65 0.7  0.75
 0.8 ]
data_is_channel_prime: True
----------------------------------------------------------------------
n_online_trials: 102
n_online_epochs 8226
with the per-run iteration structure:
[[ 8 15 15 15 13 15]
 [15 15 14 15 13 15]
 [15 15 14 15 15 10]
 [15 15  9  8 15 15]
 [ 9  9 15 15 15  8]
 [ 8 15 15 15 15 15]
 [15 15 15 15 15  8]
 [15 14 15 12 11 15]
 [14 15 15  9  9 15]
 [ 8 15  8 15 15  8]
 [11 15 15  8 15 15]
 [ 8 15 15 15 15  8]
 [15 15 15 15 15 15]
 [15 15 15 15  8 15]
 [14 15 15  8 15 15]
 [15 15  9 12 15 15]
 [15 15 15 15 11 15]]
Online simulation starts
Number of online trials: 102, which is 17.0 runs
------------------ Run 1 Trial 1  (total trials: 1/102) ------------------
{epoch} | {word_id} | {BTLDA} 
2292 	| 111 	| -1.9014693812734405
2293 	| 105 	| -2.61569977409428
2294 	| 106 	| -0.7512319324610356
2295 	| 103 	| -1.9450708289787184
2296 	| 102 	| -2.6507799540923975
2297 	| 104 	| -1.7388159806437193
2298 	| 111 	| -1.6246858511257725
2299 	| 102 	| -2.6220518258944487
2300 	| 105 	| -1.855662700423716
2301 	| 106 	| -1.1072977112829436
2302 	| 104 	| -2.7029726633709723
2303 	| 103 	| -1.2056843373515096
2304 	| 111 	| -1.1452573258941097
2305 	| 105 	| -3.592818266489028
2306 	| 106 	| -0.9783807213897227
2307 	| 103 	| -2.156424264733904
2308 	| 102 	| -2.210560556712591
2309 	| 104 	| -1.795257727682102
2310 	| 105 	| -1.5737069788801206
2311 	| 103 	| -1.7916478091959425
2312 	| 102 	| -2.058861032718618
2313 	| 111 	| -1.1774742299100422
2314 	| 106 	| -1.935987249612083
2315 	| 104 	| -1.8314871199875924
2316 	| 111 	| -2.064896286803177
2317 	| 106 	| -1.2506484201966481
2318 	| 102 	| -2.088712566017735
2319 	| 103 	| -0.8487114430193865
2320 	| 105 	| -2.454099157229496
2321 	| 104 	| -2.1567078219173865
2322 	| 102 	| -2.352057810197784
2323 	| 111 	| 0.4595375226777637
2324 	| 105 	| -2.48602740334316
2325 	| 103 	| -1.3733525111494425
2326 	| 104 	| -2.4465461621719813
2327 	| 106 	| -2.0135665173673933
2328 	| 102 	| -2.1786507823655716
2329 	| 103 	| -1.075196790651221
2330 	| 104 	| -2.58238825087001
2331 	| 106 	| -0.42386576131995735
2332 	| 111 	| -2.6604707787967126
2333 	| 105 	| -2.2597245915846735
2334 	| 104 	| -2.1852113251443552
2335 	| 111 	| -2.000357852184668
2336 	| 102 	| -1.2581707503926163
2337 	| 103 	| -1.970046408406155
2338 	| 106 	| -1.639805974821689
2339 	| 105 	| -1.1793614306152533
2340 	| 103 	| -1.5707175928263042
2341 	| 104 	| -2.425635354169126
2342 	| 111 	| 0.023222815436230837
2343 	| 105 	| -2.295158193996198
2344 	| 102 	| -1.98119826301089
2345 	| 106 	| -1.772282156326717
2346 	| 103 	| -1.377715209561662
2347 	| 104 	| -0.8898547911533581
2348 	| 105 	| -3.0336222184195174
2349 	| 111 	| -1.08524347195942
2350 	| 102 	| -1.3483251855854985
2351 	| 106 	| -1.11201171377835
------------------ End of trial ------------------
{real_word} | {BTLDA_prediction} 
1 			| 6
------------------ Run 5 Trial 6  (total trials: 30/102) ------------------
{epoch} | {word_id} | {BTLDA} 
2352 	| 101 	| -1.305916439725035
2353 	| 112 	| -0.3978051165167983
2354 	| 105 	| -2.7272040430836997
2355 	| 103 	| -1.8003717848168321
2356 	| 106 	| -2.191201527460758
2357 	| 104 	| -1.97491995907657
2358 	| 103 	| -2.855969802990858
2359 	| 101 	| -2.368873026660653
2360 	| 112 	| -0.3846211610153043
2361 	| 104 	| -2.853389967231724
2362 	| 105 	| -2.2388557984957105
2363 	| 106 	| -1.0637627387308948
2364 	| 104 	| -2.5946492592720034
2365 	| 101 	| -2.0528070653707884
2366 	| 112 	| -0.372108893753174
2367 	| 103 	| -3.6362307295133425
2368 	| 106 	| -1.5396396085919206
2369 	| 105 	| -1.4831743807333444
2370 	| 104 	| -1.8528399930361328
2371 	| 103 	| -0.8577949767595342
2372 	| 106 	| -2.4180174753841657
2373 	| 112 	| -0.8243119772944381
2374 	| 105 	| -1.9812019282631703
2375 	| 101 	| -0.790172678668025
2376 	| 103 	| -2.5837509714915052
2377 	| 105 	| -1.6993131449319936
2378 	| 106 	| -2.2358612079829756
2379 	| 101 	| -2.2209323814010116
2380 	| 112 	| -0.8019472456752318
2381 	| 104 	| -2.426440589168138
2382 	| 103 	| -1.5010884602701073
2383 	| 105 	| -3.500320032553355
2384 	| 101 	| -0.7406371390181419
2385 	| 106 	| -1.360253574982357
2386 	| 104 	| -3.5131974729704503
2387 	| 112 	| 0.009717885163351037
2388 	| 101 	| -3.7386337452520535
2389 	| 105 	| -1.3114865067372206
2390 	| 106 	| -1.659505951145868
2391 	| 103 	| -3.8831008881263207
2392 	| 104 	| -1.9619967353070558
2393 	| 112 	| 0.6457900324339516
2394 	| 105 	| -2.038357015668824
2395 	| 103 	| -3.852702285378024
2396 	| 101 	| -1.6302573309864963
2397 	| 106 	| -0.8912076023075419
2398 	| 112 	| -1.2199265895491709
2399 	| 104 	| -2.0669402013867026
------------------ End of trial ------------------
{real_word} | {BTLDA_prediction} 
2 			| 2
------------------ Run 6 Trial 1  (total trials: 31/102) ------------------
{epoch} | {word_id} | {BTLDA} 
2400 	| 104 	| -1.2658808246459383
2401 	| 105 	| -2.2403286413939347
2402 	| 106 	| -3.006212240278884
2403 	| 101 	| -1.9739490481751272
2404 	| 112 	| 1.2625349834505932
2405 	| 103 	| -3.6838287045422193
2406 	| 106 	| -1.9203682536424842
2407 	| 104 	| -1.8851629153681762
2408 	| 103 	| -1.721572453411613
2409 	| 101 	| -2.6825024166004305
2410 	| 105 	| -1.7933964381099345
2411 	| 112 	| 0.10075477396310006
2412 	| 103 	| -2.5358577653965284
2413 	| 105 	| -2.1243102909359446
2414 	| 104 	| -1.9309453098451077
2415 	| 101 	| -1.2417213716168694
2416 	| 112 	| -0.8244077707016874
2417 	| 106 	| -2.6325368137864347
2418 	| 104 	| -0.8984171689698893
2419 	| 103 	| -1.6667204875373947
2420 	| 101 	| -2.060077766000056
2421 	| 106 	| -2.3807290197926867
2422 	| 112 	| -0.9694074499477596
2423 	| 105 	| -2.00405257980788
2424 	| 106 	| -2.431789729471904
2425 	| 112 	| -0.06645756021520577
2426 	| 104 	| -3.1628452336220767
2427 	| 105 	| -2.5550076693261903
2428 	| 101 	| -1.0722139678810971
2429 	| 103 	| -1.986318870653689
2430 	| 105 	| -2.1239610349077185
2431 	| 101 	| -1.762318365785942
2432 	| 104 	| -0.3741237090665027
2433 	| 106 	| -3.0753219301837205
2434 	| 112 	| -0.352903694397265
2435 	| 103 	| -1.5204626144738906
2436 	| 104 	| -2.7271676908918385
2437 	| 112 	| -0.5422457962203519
2438 	| 105 	| -2.9004910556397396
2439 	| 103 	| -3.0626650152867128
2440 	| 106 	| -1.6942922113638104
2441 	| 101 	| -1.5091409738426038
2442 	| 112 	| -0.9346395148370302
2443 	| 106 	| -3.744782819710967
2444 	| 104 	| -1.6925953805047076
2445 	| 101 	| -0.6782506658401859
2446 	| 103 	| -1.857820967689419
2447 	| 105 	| -3.5048065074336328
------------------ End of trial ------------------
{real_word} | {BTLDA_prediction} 
2 			| 2
------------------ Run 6 Trial 2  (total trials: 32/102) ------------------
{epoch} | {word_id} | {BTLDA} 
2448 	| 102 	| -2.73221575913825
2449 	| 103 	| -2.1228626590310418
2450 	| 101 	| -1.110010231136894
2451 	| 104 	| -1.0047437903126455
2452 	| 115 	| -2.151517962066282
2453 	| 106 	| -3.338399033077593
2454 	| 103 	| -2.5597835093358254
2455 	| 104 	| -0.5555374572137013
2456 	| 101 	| -2.907532972905129
2457 	| 102 	| -1.4707673683573428
2458 	| 115 	| -1.6720862073216
2459 	| 106 	| -0.828140594262356
2460 	| 102 	| -1.8346800074307485
2461 	| 115 	| -1.5839408185274055
2462 	| 101 	| -2.344500747982634
2463 	| 104 	| -2.4162265170801667
2464 	| 106 	| -1.4073616086888157
2465 	| 103 	| -2.732709734037749
2466 	| 102 	| -1.0645657848508474
2467 	| 104 	| -1.8640911753898095
2468 	| 103 	| -2.6784005382246097
2469 	| 115 	| -3.35006901916828
2470 	| 101 	| -1.6283311460970291
2471 	| 106 	| -2.3188510931524
2472 	| 115 	| -2.494675582531532
2473 	| 103 	| -1.602310015042227
2474 	| 101 	| -3.0820331327034776
2475 	| 106 	| -1.2994196304884649
2476 	| 104 	| -1.360171231127072
2477 	| 102 	| -2.4640372194149087
2478 	| 115 	| -1.3345656063014681
2479 	| 103 	| -1.8539660204708905
2480 	| 104 	| -1.796998916747559
2481 	| 102 	| -2.3545449569656745
2482 	| 101 	| -1.081588333440504
2483 	| 106 	| -1.1282276475898814
2484 	| 115 	| -2.2421058787624544
2485 	| 104 	| -0.8515615641826978
2486 	| 106 	| -2.610513937078223
2487 	| 102 	| -2.623295782588541
2488 	| 101 	| -0.5885879258785873
2489 	| 103 	| -2.3413541063220222
2490 	| 102 	| -2.4907059262534847
2491 	| 106 	| -2.818917057988762
2492 	| 101 	| -1.014391639983434
2493 	| 115 	| -2.7935916420143148
2494 	| 103 	| -1.9039559001458186
2495 	| 104 	| -1.1764479806639847
2496 	| 102 	| -1.0230310197784482
2497 	| 115 	| -1.6574501226396694
2498 	| 106 	| -1.7767889150308478
2499 	| 103 	| -2.12491542517664
2500 	| 104 	| -1.439727941331146
2501 	| 101 	| -2.164868625404659
2502 	| 102 	| -2.492892666564229
2503 	| 103 	| -1.419753019583693
2504 	| 115 	| -1.5126837890088138
2505 	| 104 	| -1.0875167044531557
2506 	| 106 	| -3.1079878242855004
2507 	| 101 	| -1.2141968163710137
2508 	| 103 	| -1.3498535827435112
2509 	| 106 	| -2.1550708615327965
2510 	| 104 	| -1.2435148374351108
2511 	| 102 	| -2.667376498228202
2512 	| 101 	| -0.16695325695203878
2513 	| 115 	| -1.9007062543228104
2514 	| 106 	| -2.4196391618225666
2515 	| 103 	| -1.2858601812760038
2516 	| 101 	| -2.5990693634560524
2517 	| 115 	| -1.2795748530324058
2518 	| 102 	| -0.6540342290164709
2519 	| 104 	| -1.9904449254845908
2520 	| 101 	| -2.481602084535302
2521 	| 106 	| -1.3211019670580566
2522 	| 104 	| -1.0168806267613175
2523 	| 115 	| -2.9084152157679792
2524 	| 103 	| -1.933979550302479
2525 	| 102 	| -1.8437897524790432
2526 	| 104 	| -1.3149648195995591
2527 	| 103 	| -2.268453871798872
2528 	| 115 	| -1.5463313367447937
2529 	| 102 	| -1.663522712658498
2530 	| 101 	| -1.612187082939604
2531 	| 106 	| -2.763103567423618
2532 	| 102 	| -1.1817809616308101
2533 	| 115 	| -1.4768770090425023
2534 	| 104 	| -1.8398278440599247
2535 	| 101 	| -0.9187373527643838
2536 	| 103 	| -3.2832563305380456
2537 	| 106 	| -1.8778076030632693
------------------ End of trial ------------------
{real_word} | {BTLDA_prediction} 
5 			| 4
------------------ Run 6 Trial 3  (total trials: 33/102) ------------------
{epoch} | {word_id} | {BTLDA} 
2538 	| 105 	| -2.1267579336298525
2539 	| 102 	| -1.3881903109199865
2540 	| 103 	| -2.2524142243089655
2541 	| 106 	| -2.283694780580617
2542 	| 114 	| -0.7804000137483762
2543 	| 101 	| -0.70090928313538
2544 	| 102 	| -2.606560071278805
2545 	| 105 	| -2.883926436130544
2546 	| 114 	| -0.5788319568772587
2547 	| 101 	| -2.3698613754451783
2548 	| 106 	| -2.5591970602170084
2549 	| 103 	| -2.5963096119661704
2550 	| 114 	| -1.2672411717009668
2551 	| 102 	| -1.6702993139722213
2552 	| 106 	| -1.5318637567120095
2553 	| 103 	| -1.7241939774271173
2554 	| 101 	| -1.747822085287274
2555 	| 105 	| -2.3112277569957715
2556 	| 103 	| -1.590744844120971
2557 	| 101 	| -1.9635394220264644
2558 	| 106 	| -2.848310802098732
2559 	| 102 	| -2.209790162915238
2560 	| 114 	| -0.5080658086574728
2561 	| 105 	| -2.2704988835301174
2562 	| 103 	| -2.477342377270633
2563 	| 114 	| -2.638631168912131
2564 	| 105 	| -0.08038807951128801
2565 	| 101 	| -1.9896208047900394
2566 	| 102 	| -1.5821556886037715
2567 	| 106 	| -3.892287349010381
2568 	| 101 	| -1.411732870513792
2569 	| 102 	| -2.4340476157533124
2570 	| 106 	| -0.9005708971751742
2571 	| 105 	| -2.28935460083329
2572 	| 103 	| -2.1387960476886896
2573 	| 114 	| 0.43182419097832747
2574 	| 102 	| -3.8360216618561367
2575 	| 106 	| -1.1417929133241218
2576 	| 114 	| -2.0831262348951745
2577 	| 105 	| -1.7115874036769356
2578 	| 101 	| -2.6526482883115357
2579 	| 103 	| -1.7399547477841222
2580 	| 106 	| -2.2286519712791786
2581 	| 102 	| -0.6982855416583308
2582 	| 105 	| -2.7546308617027044
2583 	| 114 	| -0.6046565083761355
2584 	| 101 	| -2.318645838217882
2585 	| 103 	| 0.09365113083669707
2586 	| 106 	| -2.880944064458929
2587 	| 105 	| -2.081443059560671
2588 	| 103 	| -2.1110460430696967
2589 	| 101 	| -2.0856056719050393
2590 	| 102 	| -2.607986391646368
2591 	| 114 	| -0.3741596277874819
2592 	| 103 	| -3.374241947271198
2593 	| 102 	| -0.6207577340432624
2594 	| 106 	| -1.6999190593715638
2595 	| 101 	| -2.436807910677331
2596 	| 105 	| -2.3283083778075877
2597 	| 114 	| -1.1643971516008471
2598 	| 106 	| -1.7658343127143081
2599 	| 105 	| -3.1011495721860123
2600 	| 114 	| -1.0434454411391558
2601 	| 103 	| -1.1207324876559102
2602 	| 101 	| -3.8139627843766237
2603 	| 102 	| -1.0642634795609425
2604 	| 105 	| -2.661548810923605
2605 	| 101 	| 0.05336499483374735
2606 	| 106 	| -2.7218627802574384
2607 	| 103 	| -3.778799722225051
2608 	| 114 	| -1.7779575437967563
2609 	| 102 	| -1.8138163672933927
2610 	| 106 	| -0.6097031109969111
2611 	| 103 	| -2.8522765344124767
2612 	| 114 	| -0.7712695641924271
2613 	| 101 	| -2.9247897117238875
2614 	| 105 	| -2.210026524681418
2615 	| 102 	| -2.2421833952185493
2616 	| 114 	| -0.004848612303100519
2617 	| 106 	| -2.3465257159161186
2618 	| 105 	| -2.8782976976400065
2619 	| 101 	| -2.136753296865911
2620 	| 103 	| -0.7128793202268722
2621 	| 102 	| -1.3512638344596613
2622 	| 106 	| -1.9569093141591343
2623 	| 103 	| -2.193301539437714
2624 	| 101 	| -2.6878839939119676
2625 	| 102 	| -1.6048412824181346
2626 	| 105 	| -3.650873583493041
2627 	| 114 	| -1.3497492178716106
------------------ End of trial ------------------
{real_word} | {BTLDA_prediction} 
4 			| 4
------------------ Run 6 Trial 4  (total trials: 34/102) ------------------
{epoch} | {word_id} | {BTLDA} 
2628 	| 116 	| -1.5827530453173515
2629 	| 105 	| -1.891896572557115
2630 	| 104 	| -1.9805165715960422
2631 	| 101 	| -2.150129758389014
2632 	| 103 	| -2.6077660795813573
2633 	| 102 	| -1.2320293549025005
2634 	| 101 	| -1.1559489960936251
2635 	| 105 	| -2.46192777928911
2636 	| 102 	| -3.193733805885838
2637 	| 104 	| -1.7065438454563289
2638 	| 116 	| -1.1486642929819437
2639 	| 103 	| -1.7458255447960394
2640 	| 101 	| -2.2665667089974066
2641 	| 105 	| -2.1192037803716297
2642 	| 102 	| -1.591498972333107
2643 	| 104 	| -2.9244309633128904
2644 	| 103 	| -2.5800343347286847
2645 	| 116 	| -0.649230435611114
2646 	| 101 	| -2.18757480011811
2647 	| 104 	| -1.502006891488561
2648 	| 103 	| -2.8470952714406796
2649 	| 116 	| -1.5305615942137
2650 	| 105 	| -0.23963651193366398
2651 	| 102 	| -2.2278005913926693
2652 	| 103 	| -2.847613523675047
2653 	| 104 	| -1.9232446956275284
2654 	| 101 	| -1.346737981283482
2655 	| 102 	| -0.9069935949208734
2656 	| 105 	| -2.1455955988609947
2657 	| 116 	| -0.22603245899304314
2658 	| 101 	| -2.1575171267689903
2659 	| 102 	| -2.7808078756408006
2660 	| 103 	| -0.18656308141757116
2661 	| 116 	| -2.976146316346399
2662 	| 104 	| -1.6500861591953275
2663 	| 105 	| -1.3755463650420094
2664 	| 101 	| -0.9957343512564634
2665 	| 102 	| -3.4702737186099446
2666 	| 104 	| -2.2382452129588097
2667 	| 116 	| 0.19857043932315876
2668 	| 105 	| -2.3675224213793378
2669 	| 103 	| -2.3256595714070443
2670 	| 102 	| -2.250174376905759
2671 	| 101 	| -0.5593272808077283
2672 	| 103 	| -2.2045790298651857
2673 	| 116 	| -1.8028352689850098
2674 	| 104 	| -3.3445375902545504
2675 	| 105 	| -0.6880296743455927
2676 	| 116 	| 0.8320850065764006
2677 	| 104 	| -3.662568647302428
2678 	| 103 	| -0.8515213269526897
2679 	| 105 	| -2.734560794391785
2680 	| 102 	| -1.707562152339873
2681 	| 101 	| -1.6885856348587982
2682 	| 116 	| -0.8426780250135255
2683 	| 105 	| -2.7609940092288685
2684 	| 104 	| -2.244212665872968
2685 	| 102 	| -1.3966445506550351
2686 	| 103 	| -1.2008583351243098
2687 	| 101 	| -1.9704121105576395
2688 	| 105 	| -2.0417438673096537
2689 	| 102 	| -1.1811761105063923
2690 	| 101 	| -2.630015717913359
2691 	| 104 	| -1.8076862013962556
2692 	| 103 	| -1.5569559930448587
2693 	| 116 	| -1.1351211496192537
2694 	| 104 	| -2.213284613127352
2695 	| 103 	| -2.526053597224413
2696 	| 116 	| -0.9016179639286673
2697 	| 102 	| -1.1081914850531784
2698 	| 101 	| -2.8196509687117315
2699 	| 105 	| -0.9450405384528054
2700 	| 103 	| -2.8051982185222033
2701 	| 102 	| -1.9561838535664424
2702 	| 116 	| -0.5790128315612737
2703 	| 105 	| -3.9175908038279825
2704 	| 101 	| -1.0446258406886315
2705 	| 104 	| -1.969546821535107
2706 	| 102 	| -1.36713200897117
2707 	| 105 	| -1.959201207436012
2708 	| 104 	| -1.42445082359091
2709 	| 103 	| -1.9459536243124798
2710 	| 116 	| -1.4250871486162824
2711 	| 101 	| -1.2078951172736436
2712 	| 102 	| -2.598447569240695
2713 	| 103 	| -2.2179301816988795
2714 	| 105 	| -2.7396322242494837
2715 	| 104 	| -1.448264087018971
2716 	| 116 	| -0.7726762280472572
2717 	| 101 	| -1.9960312917139755
------------------ End of trial ------------------
{real_word} | {BTLDA_prediction} 
6 			| 6
------------------ Run 6 Trial 5  (total trials: 35/102) ------------------
{epoch} | {word_id} | {BTLDA} 
2718 	| 113 	| -1.8911584834408446
2719 	| 102 	| -1.2389014255242599
2720 	| 101 	| -2.923442294689502
2721 	| 105 	| -1.3395197205762202
2722 	| 106 	| -2.1166836493800263
2723 	| 104 	| 1.0131851499754618
2724 	| 105 	| -3.0764422596146894
2725 	| 102 	| -1.951664219882004
2726 	| 101 	| -1.8229333315219525
2727 	| 113 	| -1.609920030449413
2728 	| 104 	| -1.1409239890414877
2729 	| 106 	| -1.738733682588764
2730 	| 105 	| -2.842289178455793
2731 	| 102 	| -2.1704769591041764
2732 	| 113 	| -1.5316120943239977
2733 	| 104 	| -0.9061762750302451
2734 	| 106 	| -2.435271727494701
2735 	| 101 	| -2.2135604695538307
2736 	| 102 	| -2.484358931801543
2737 	| 113 	| -0.1862515189483771
2738 	| 106 	| -2.722274988609121
2739 	| 104 	| -1.8379544199439295
2740 	| 105 	| -1.9846991974470547
2741 	| 101 	| -1.9367694926324222
2742 	| 113 	| -0.29075176745035236
2743 	| 105 	| -2.1085836351564518
2744 	| 101 	| -2.032408422614333
2745 	| 106 	| -2.7488151434032626
2746 	| 104 	| -0.5817580588426013
2747 	| 102 	| -2.5976709761804666
2748 	| 105 	| -1.7695413904047799
2749 	| 106 	| -1.923951754715136
2750 	| 101 	| -2.667707761275398
2751 	| 102 	| -1.3613700556740236
2752 	| 113 	| -0.22751959353817286
2753 	| 104 	| -2.7124610622698726
2754 	| 105 	| -2.1635983037277855
2755 	| 101 	| -0.9771148283719181
2756 	| 113 	| -2.8540152287704736
2757 	| 104 	| -2.0095425264778215
2758 	| 102 	| -2.3534576368715205
2759 	| 106 	| -1.567706728490553
2760 	| 104 	| -0.4910781312836602
2761 	| 101 	| -2.356340457840041
2762 	| 106 	| -2.8696836140286357
2763 	| 102 	| -1.4834292429188984
2764 	| 113 	| -0.841100842860094
2765 	| 105 	| -3.297758007417976
2766 	| 102 	| -2.739650894295485
2767 	| 106 	| -1.3438272101652347
2768 	| 113 	| 0.24571172721921186
2769 	| 101 	| -2.4943205127202153
2770 	| 105 	| -0.9992930964697356
2771 	| 104 	| -2.533210760176965
2772 	| 106 	| -2.2219106201397842
2773 	| 105 	| -2.786607544453746
2774 	| 113 	| -0.19431875516811425
2775 	| 104 	| -1.6343636181692214
2776 	| 102 	| -3.4942510657462678
2777 	| 101 	| -1.9638557279703663
2778 	| 105 	| -1.7439429293244948
2779 	| 104 	| -2.0847484113182277
2780 	| 101 	| -1.3118822678250717
2781 	| 113 	| -0.794624269228045
2782 	| 102 	| -2.090032267107844
2783 	| 106 	| -2.0780749680025044
2784 	| 105 	| -2.8102469823493843
2785 	| 101 	| -2.0526667839721013
2786 	| 102 	| -1.3449527222622653
2787 	| 106 	| -2.2399805205271788
2788 	| 113 	| 0.6893397489653527
2789 	| 104 	| -3.675516590241087
2790 	| 102 	| -3.2216679171932294
2791 	| 106 	| -1.2874134945265903
2792 	| 104 	| -0.7215085839959231
2793 	| 113 	| -2.7203100700137943
2794 	| 105 	| -2.2995042610730256
2795 	| 101 	| -2.137044892374559
2796 	| 106 	| -2.6416529326026783
2797 	| 102 	| -1.9084234584402278
2798 	| 105 	| -1.1467759348774398
2799 	| 101 	| -0.8281789011921583
2800 	| 104 	| -1.8488191861581202
2801 	| 113 	| -2.496867822499913
2802 	| 105 	| -1.6300580412294532
2803 	| 106 	| -0.9004585782248808
2804 	| 101 	| -1.2060811188515597
2805 	| 113 	| -2.3983013874261867
2806 	| 102 	| -1.887916042911586
2807 	| 104 	| -1.7877177968110056
------------------ End of trial ------------------
{real_word} | {BTLDA_prediction} 
3 			| 3
------------------ Run 6 Trial 6  (total trials: 36/102) ------------------
{epoch} | {word_id} | {BTLDA} 
2808 	| 106 	| -1.6337260849268493
2809 	| 104 	| -2.208187690704826
2810 	| 105 	| -2.2207169772951243
2811 	| 103 	| -2.016378378078014
2812 	| 102 	| -2.068175728955417
2813 	| 111 	| -1.0315377335190705
2814 	| 106 	| -2.6512275398009657
2815 	| 104 	| -2.0519543775605755
2816 	| 111 	| -2.069044246461338
2817 	| 103 	| -2.1002701283426575
2818 	| 105 	| -1.6464277455014558
2819 	| 102 	| -1.5888518631512527
2820 	| 103 	| -1.4709315362426256
2821 	| 104 	| -2.709565051759169
2822 	| 102 	| -2.384759698514988
2823 	| 106 	| -1.6420136384856483
2824 	| 105 	| -2.141938009821237
2825 	| 111 	| -0.24255582294795186
2826 	| 103 	| -4.097771361230551
2827 	| 102 	| -1.8571605678932999
2828 	| 105 	| -1.4601662619901705
2829 	| 111 	| -1.6370119530329117
2830 	| 106 	| -2.4673159905465933
