,v,UC_mean,UC_cov,EWS_mean,TWS_mean
71,71,0.0009765625,0.125,0.5919990010514243,0.4598124406457741
72,72,0.0009765625,0.25,0.591588405627243,0.45272469814136485
73,73,0.0009765625,0.5,0.5886719960126225,0.44713183421516756
74,74,0.0009765625,1.0,0.5817045360259577,0.4241412291412292
75,75,0.001953125,6.103515625e-05,0.6324214550848705,0.5497637701804369
76,76,0.001953125,0.0001220703125,0.6300331476973685,0.5466434337267672
77,77,0.001953125,0.000244140625,0.6263729592874199,0.541576278659612
78,78,0.001953125,0.00048828125,0.6217070960543347,0.5339511260344595
79,79,0.001953125,0.0009765625,0.616333117833248,0.5250561321394654
80,80,0.001953125,0.001953125,0.6108706207359307,0.5178367928367928
81,81,0.001953125,0.00390625,0.6060252977918795,0.5110905915072582
82,82,0.001953125,0.0078125,0.6030604763007699,0.5019620811287477
83,83,0.001953125,0.015625,0.6035116579182357,0.4954239587572921
84,84,0.001953125,0.03125,0.6078082553930332,0.4916017161850495
85,85,0.001953125,0.0625,0.6128000957192813,0.506017670601004
86,86,0.001953125,0.125,0.6159418683018021,0.5129702550535884
87,87,0.001953125,0.25,0.6165019224585683,0.5059037104870439
88,88,0.001953125,0.5,0.6143227608711752,0.49857261565594896
89,89,0.001953125,1.0,0.606661563876952,0.48161850495183833
90,90,0.00390625,6.103515625e-05,0.6477432264388774,0.5752982973816307
91,91,0.00390625,0.0001220703125,0.645583182491119,0.5690706824040158
92,92,0.00390625,0.000244140625,0.6422326057962606,0.5681006647673316
93,93,0.00390625,0.00048828125,0.6377415656326944,0.5608513091846425
94,94,0.00390625,0.0009765625,0.6324800891725098,0.557693664360331
95,95,0.00390625,0.001953125,0.6273497319471535,0.5506961402794736
96,96,0.00390625,0.00390625,0.6234781282249745,0.5436531678198345
97,97,0.00390625,0.0078125,0.6218086588715329,0.5403403540903541
98,98,0.00390625,0.015625,0.6231076084714894,0.5325953059286392
99,99,0.00390625,0.03125,0.6275235975031108,0.5371279337946004
100,100,0.00390625,0.0625,0.6329527956968568,0.5438142721476055
101,101,0.00390625,0.125,0.6368167283704522,0.5466149436982771
102,102,0.00390625,0.25,0.63787617446224,0.5414935219101886
103,103,0.00390625,0.5,0.6364653023379451,0.537563424230091
104,104,0.00390625,1.0,0.6285997397671158,0.5425507054673722
